Age,fnlwgt,Education_Num,Marital_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_per_week,Native_Country,Income,Workclass_Local-gov,Workclass_Never-worked,Workclass_Private,Workclass_Self-emp-inc,Workclass_Self-emp-not-inc,Workclass_State-gov,Workclass_Without-pay,Education_11th,Education_12th,Education_1st-4th,Education_5th-6th,Education_7th-8th,Education_9th,Education_Assoc-acdm,Education_Assoc-voc,Education_Bachelors,Education_Doctorate,Education_HS-grad,Education_Masters,Education_Preschool,Education_Prof-school,Education_Some-college,Age_Group
0.4262295081967213,117037,7,Married-civ-spouse,Transport-moving,Husband,White,1,-0.14563815257745275,4.865741619201445,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Young
0.6885245901639345,109015,9,Divorced,Tech-support,Unmarried,White,0,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.639344262295082,216851,13,Married-civ-spouse,Tech-support,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Young
0.03278688524590162,168294,9,Never-married,Craft-repair,Own-child,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.6065573770491803,180211,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,-0.14563815257745275,-0.2169461577937785,0.6020408163265305,South,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.36065573770491804,367260,9,Divorced,Exec-managerial,Not-in-family,White,1,-0.14563815257745275,-0.2169461577937785,0.8061224489795917,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.5245901639344261,193366,9,Married-civ-spouse,Craft-repair,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.09836065573770492,190709,12,Never-married,Protective-serv,Not-in-family,White,1,-0.14563815257745275,-0.2169461577937785,0.520408163265306,United-States,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Young
0.04918032786885246,266015,10,Never-married,Sales,Own-child,Black,1,-0.14563815257745275,-0.2169461577937785,0.43877551020408156,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.45901639344262296,386940,13,Divorced,Exec-managerial,Own-child,White,1,-0.14563815257745275,3.287669116451703,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Young
0.21311475409836067,59951,10,Married-civ-spouse,Adm-clerical,Own-child,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.08196721311475408,311512,10,Married-civ-spouse,Other-service,Husband,Black,1,-0.14563815257745275,-0.2169461577937785,0.14285714285714282,United-States,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.5081967213114753,242406,7,Never-married,Machine-op-inspct,Unmarried,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,Puerto-Rico,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Young
0.06557377049180324,197200,10,Never-married,Machine-op-inspct,Own-child,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.03278688524590162,544091,9,Married-AF-spouse,Adm-clerical,Wife,White,0,-0.14563815257745275,-0.2169461577937785,0.24489795918367346,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.22950819672131145,84154,10,Married-civ-spouse,Sales,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.37755102040816324,United-States,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.5081967213114753,265477,12,Married-civ-spouse,Prof-specialty,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Young
0.22950819672131145,507875,5,Married-civ-spouse,Machine-op-inspct,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.42857142857142855,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Young
0.5901639344262295,88506,13,Married-civ-spouse,Prof-specialty,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Young
0.1147540983606557,172987,13,Married-civ-spouse,Tech-support,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.5,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Young
0.5245901639344261,94638,9,Separated,Adm-clerical,Unmarried,White,0,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.13114754098360654,289980,9,Never-married,Handlers-cleaners,Not-in-family,White,1,-0.14563815257745275,-0.2169461577937785,0.346938775510204,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.6557377049180328,337895,13,Married-civ-spouse,Prof-specialty,Husband,Black,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Young
0.5901639344262295,144361,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.37755102040816324,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.4426229508196721,128354,14,Divorced,Exec-managerial,Unmarried,White,0,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Young
0.3934426229508197,101603,11,Married-civ-spouse,Craft-repair,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Young
0.19672131147540983,271466,11,Never-married,Prof-specialty,Not-in-family,White,1,-0.14563815257745275,-0.2169461577937785,0.42857142857142855,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Young
0.13114754098360654,32275,10,Married-civ-spouse,Exec-managerial,Wife,Other,0,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.016393442622950782,226956,9,Never-married,Other-service,Own-child,White,0,-0.14563815257745275,-0.2169461577937785,0.2959183673469387,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.49180327868852464,51835,15,Married-civ-spouse,Prof-specialty,Wife,White,0,-0.14563815257745275,4.517271350455444,0.6020408163265305,Honduras,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Young
0.540983606557377,251585,13,Divorced,Exec-managerial,Not-in-family,White,1,-0.14563815257745275,-0.2169461577937785,0.5510204081632653,United-States,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Young
0.49180327868852464,109832,9,Divorced,Exec-managerial,Not-in-family,White,1,-0.14563815257745275,-0.2169461577937785,0.6020408163265305,United-States,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.4262295081967213,237993,10,Married-civ-spouse,Tech-support,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.4754098360655738,216666,3,Married-civ-spouse,Machine-op-inspct,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,Mexico,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Young
0.2950819672131148,56352,11,Married-civ-spouse,Other-service,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,Puerto-Rico,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Young
0.3934426229508197,147372,9,Married-civ-spouse,Adm-clerical,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.47959183673469385,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.21311475409836067,188146,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0.5319248103519838,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.21311475409836067,59496,13,Married-civ-spouse,Sales,Husband,White,1,0.17969479212056316,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Young
0.2459016393442623,293936,4,Married-spouse-absent,Prof-specialty,Not-in-family,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Young
0.5081967213114753,149640,9,Married-civ-spouse,Transport-moving,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.40983606557377045,116632,16,Married-civ-spouse,Prof-specialty,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.44897959183673464,United-States,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Young
0.19672131147540983,105598,10,Divorced,Tech-support,Not-in-family,White,1,-0.14563815257745275,-0.2169461577937785,0.5816326530612245,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.31147540983606553,155537,9,Married-civ-spouse,Craft-repair,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.180327868852459,183175,10,Divorced,Adm-clerical,Not-in-family,White,0,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.5901639344262295,169846,9,Married-civ-spouse,Adm-clerical,Wife,White,0,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.5245901639344261,191681,10,Married-civ-spouse,Exec-managerial,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.5,United-States,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.13114754098360654,200681,10,Never-married,Prof-specialty,Own-child,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.03278688524590162,101509,10,Never-married,Prof-specialty,Own-child,White,1,-0.14563815257745275,-0.2169461577937785,0.31632653061224486,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.22950819672131145,309974,13,Separated,Sales,Own-child,Black,0,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Young
0.19672131147540983,162298,13,Married-civ-spouse,Sales,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.7040816326530611,United-States,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Young
0.09836065573770492,211678,10,Never-married,Machine-op-inspct,Not-in-family,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.1639344262295082,213921,9,Never-married,Other-service,Own-child,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,Mexico,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.3770491803278689,32214,12,Married-civ-spouse,Adm-clerical,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Young
0.819672131147541,212759,6,Married-civ-spouse,Prof-specialty,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.01020408163265306,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Young
0.016393442622950782,309634,7,Never-married,Other-service,Own-child,White,0,-0.14563815257745275,-0.2169461577937785,0.21428571428571425,United-States,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Young
0.22950819672131145,125927,4,Married-civ-spouse,Farming-fishing,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Young
0.016393442622950782,446839,9,Never-married,Sales,Not-in-family,White,1,-0.14563815257745275,-0.2169461577937785,0.2959183673469387,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.5737704918032787,276515,13,Married-civ-spouse,Other-service,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,Cuba,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Young
0.4754098360655738,51618,9,Married-civ-spouse,Other-service,Wife,White,0,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.6885245901639345,159937,9,Married-civ-spouse,Sales,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.47959183673469385,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.4426229508196721,343591,9,Divorced,Craft-repair,Not-in-family,White,0,1.7931137206042425,-0.2169461577937785,0.39795918367346933,United-States,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.5901639344262295,346253,9,Divorced,Sales,Own-child,White,0,-0.14563815257745275,-0.2169461577937785,0.346938775510204,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.5245901639344261,268234,9,Married-civ-spouse,Protective-serv,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.26229508196721313,202051,14,Married-civ-spouse,Prof-specialty,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.5,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Young
0.21311475409836067,54334,5,Never-married,Sales,Not-in-family,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Young
0.4262295081967213,410867,16,Never-married,Prof-specialty,Not-in-family,White,0,-0.14563815257745275,-0.2169461577937785,0.5,United-States,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Young
0.6557377049180328,249977,11,Married-civ-spouse,Prof-specialty,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Young
0.32786885245901637,286730,10,Divorced,Craft-repair,Unmarried,White,0,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.180327868852459,212563,10,Divorced,Machine-op-inspct,Unmarried,Black,0,-0.14563815257745275,-0.2169461577937785,0.24489795918367346,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.21311475409836067,117747,9,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,0,-0.14563815257745275,3.6983662189023456,0.346938775510204,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.27868852459016397,226296,13,Married-civ-spouse,Protective-serv,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Young
0.19672131147540983,115585,10,Never-married,Handlers-cleaners,Not-in-family,White,1,-0.14563815257745275,-0.2169461577937785,0.5,United-States,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.5081967213114753,191277,16,Married-civ-spouse,Prof-specialty,Husband,White,1,-0.14563815257745275,4.517271350455444,0.6020408163265305,United-States,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Young
0.32786885245901637,202683,10,Married-civ-spouse,Sales,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.47959183673469385,United-States,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.5081967213114753,171095,12,Divorced,Exec-managerial,Unmarried,White,0,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,England,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Young
0.2459016393442623,249409,9,Never-married,Other-service,Own-child,Black,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.9672131147540983,124191,14,Married-civ-spouse,Exec-managerial,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Young
0.4426229508196721,198282,13,Married-civ-spouse,Exec-managerial,Husband,White,1,1.8850233186078365,-0.2169461577937785,0.6020408163265305,United-States,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Young
0.49180327868852464,149116,14,Never-married,Prof-specialty,Not-in-family,White,0,-0.14563815257745275,-0.2169461577937785,0.5,United-States,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Young
0.04918032786885246,188300,10,Never-married,Tech-support,Own-child,White,0,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Young
0.19672131147540983,103432,9,Never-married,Craft-repair,Not-in-family,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.2459016393442623,317660,9,Married-civ-spouse,Craft-repair,Husband,White,1,0.8934809495572985,-0.2169461577937785,0.39795918367346933,United-States,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.0,304873,6,Never-married,Prof-specialty,Own-child,White,0,4.462682059088045,-0.2169461577937785,0.31632653061224486,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
0.21311475409836067,194901,7,Never-married,Handlers-cleaners,Own-child,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Young
0.22950819672131145,189265,9,Never-married,Adm-clerical,Not-in-family,White,0,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.40983606557377045,124692,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
0.1147540983606557,432376,13,Never-married,Sales,Other-relative,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Young
0.3442622950819672,65324,15,Married-civ-spouse,Prof-specialty,Husband,White,1,-0.14563815257745275,-0.2169461577937785,0.39795918367346933,United-States,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Young
0.639344262295082,335605,9,Married-civ-spouse,Other-service,Husband,White,1,-0.14563815257745275,4.479935250232659,0.5,Canada,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Young
